score_gap,xp_gap,gold_adv,total_dmg,total_heal,total_kda,total_wards,total_score,match_id,team_tag,region,team_slot
-0.07029866300040906,-0.09529121733569312,-0.07872291009591746,0.03532472378635391,0.008274242774895043,0.008158662278335987,0.06028797306749166,-0.13226718852494307,4970923003,TNC,Southeast Asia,radiant
0.07029866300040906,0.09529121733569312,0.07872291009591746,0.05299694656441861,0.007978012765053397,0.06730896379627188,0.057666756847165934,0.43026347040492946,4970923003,Secret,Europe,dire
0.04473551281844213,0.028285884114869316,0.030697822293514206,0.029599342314603868,0.00043761251453879393,0.1121816063271198,0.03669702708456014,0.28263480746764824,4967601481,PSG.LGD,China,radiant
-0.04473551281844213,-0.028285884114869316,-0.030697822293514206,0.017611540409524694,0.011431785379798033,0.006118996708751989,0.028833378423582967,-0.03972351830516796,4967601481,CHAOS,Europe,dire
-0.02556315018196693,-0.05500007715605417,-0.029265688898169634,0.040706744189448384,0.013162037937282187,0.018356990126255968,0.04718189196586303,0.009578747982658842,4973304079,NiP,Europe,radiant
0.02556315018196693,0.05500007715605417,0.029265688898169634,0.046516575290749936,0.0003029625100653189,0.038753645822095936,0.04193945952521159,0.23734155938431348,4973304079,EG,North America,dire
-0.09266641940963014,-0.05396540542255978,-0.04466297710976157,0.033080993209587004,0.0026930000894695013,0.0020396655695839967,0.03407581086423441,-0.11940533220907656,4986260666,Liquid,Europe,radiant
0.09266641940963014,0.05396540542255978,0.04466297710976157,0.04791075270795669,0.0584313694412645,0.07954695721377586,0.03931824330488586,0.4165021246098344,4986260666,OG,Europe,dire
0.0095861813182376,-0.013001703059951079,0.009219459490419578,0.054956987068260965,0.03689410122573217,0.057110635948351904,0.05242432440651448,0.2071899863975656,4979109318,Liquid,Europe,radiant
-0.0095861813182376,0.013001703059951079,-0.009219459490419578,0.04094643954518143,0.0724147724058349,0.026515652404591954,0.05242432440651448,0.18649725101341666,4979109318,TNC,Southeast Asia,dire
-0.02556315018196693,-0.0379506023797617,-0.03697131402297482,0.05325788074914066,0.02575854585577578,0.020396655695839965,0.06028797306749166,0.059215988783544615,4971653414,Mineski,Southeast Asia,radiant
0.02556315018196693,0.0379506023797617,0.03697131402297482,0.05471982014455042,0.0,0.036713980252511935,0.05504554062684021,0.246964407608606,4971653414,Alliance,Europe,dire
0.04154011904569627,0.020690673675801213,0.06922831426565161,0.0920389711102527,0.09326532559855251,0.042832976961263924,0.07863648660977172,0.43823286726698996,4969187966,Na`Vi,CIS,radiant
-0.04154011904569627,-0.020690673675801213,-0.06922831426565161,0.088194743063243,0.009156200304196305,0.03263464911334395,0.07339405416912027,0.07192053966275444,4969187966,Infamous,South America,dire
-0.09905720695512187,-0.04657645746367247,-0.034927537695582656,0.023329336585207232,0.0026256750872327636,0.004079331139167993,0.03407581086423441,-0.11645104843853457,4973135794,Alliance,Europe,radiant
0.09905720695512187,0.04657645746367247,0.034927537695582656,0.03839575732088296,0.0026930000894695013,0.07954695721377586,0.03407581086423441,0.3352727276027397,4973135794,PSG.LGD,China,dire
0.03514933150020453,0.03788089467891634,0.024256418699769994,0.03449691514218726,0.057899501923594276,0.0591503015179359,0.04456067574553731,0.2933940392081456,4968447861,KG,China,radiant
-0.03514933150020453,-0.03788089467891634,-0.024256418699769994,0.042383600306770686,0.012778285424532784,0.018356990126255968,0.04456067574553731,0.020792906724205897,4968447861,Mineski,Southeast Asia,dire
